,class
84450,1
81819,1
112737,0
111468,1
97964,0
71688,0
135497,0
91387,0
76566,0
11539,1
3668,0
53882,1
96469,0
137405,0
28851,1
93164,1
96052,0
124030,0
15168,0
86067,0
55574,0
12494,0
17205,0
131564,1
89134,0
65733,0
85082,1
84176,1
94612,0
68034,1
110955,0
116624,0
75480,0
93238,1
66173,1
15407,0
24821,0
38136,1
77249,0
127065,1
107398,0
27697,0
916,1
38275,0
108761,0
59828,1
120121,1
40895,0
36705,0
111883,1
15269,0
64076,0
86560,0
67491,0
49838,0
34348,1
127849,1
42424,0
29279,0
88442,1
59353,1
36695,0
102061,1
83384,0
70430,0
122047,0
134497,1
69522,0
42136,1
53217,1
121855,0
13582,1
43897,0
92809,0
39320,1
111742,0
68589,1
43235,1
60022,0
42152,1
17601,0
131854,1
112653,1
66394,0
92730,1
76376,0
62013,1
45312,0
114506,0
123696,0
106323,1
80824,1
113027,0
38387,0
100887,1
133942,1
75107,1
137408,1
21499,0
87024,1
94936,0
4636,0
125990,0
34583,0
136144,1
85223,0
37646,0
119446,0
24706,1
105596,0
58996,1
12934,0
55473,0
88080,0
69532,1
38653,0
86522,0
55523,1
84548,0
44079,0
90847,1
103286,1
105765,0
65969,1
131842,1
46670,1
76140,1
117436,1
110858,1
77082,0
80771,0
56151,1
952,0
113976,1
78834,0
126974,0
104259,0
92937,0
25090,1
134195,1
66224,0
89676,0
78487,0
129101,0
62571,0
29717,1
48774,1
73884,0
9728,0
27862,0
91339,0
132853,1
2500,0
38060,0
32314,0
52514,1
54745,0
89959,1
130392,0
122090,0
36495,0
64760,1
97060,0
38186,0
110459,1
96756,0
58515,1
7089,0
125108,1
112583,0
69939,1
54848,0
48866,0
73585,1
47992,1
99544,0
66508,1
137765,0
25477,0
62484,0
66209,1
27262,1
92686,0
42483,0
29900,0
51472,0
127294,0
137758,0
77075,1
68914,1
29392,0
32059,0
131141,1
49910,0
94286,0
114407,1
17293,0
80754,0
66296,1
31131,0
18369,0
121267,0
7468,0
13652,1
39386,0
131164,0
123946,1
33422,0
110384,0
59345,0
95575,1
25360,1
86597,0
48490,1
20730,0
105950,1
50981,1
108104,0
11833,0
65771,0
47151,0
56681,0
23152,0
28499,1
75908,1
20903,0
101717,1
46734,0
32819,0
95949,1
75901,0
70302,1
2078,1
10843,0
69659,1
18629,1
50268,0
80071,1
49192,1
106054,1
38103,1
81934,0
109220,0
97080,0
89105,0
45943,0
40260,1
68243,0
92576,1
69015,1
115202,1
115906,1
116866,1
88214,0
17785,0
115920,0
65031,0
132578,0
58397,1
2253,0
79644,0
23158,1
48960,0
62260,1
67049,0
79126,0
64553,1
19493,0
98342,0
125829,0
100688,1
111447,0
91798,0
101424,0
66505,0
84850,0
33166,0
117159,1
33450,0
124252,1
89531,0
14889,0
133456,1
113379,0
100429,0
47993,0
81668,1
5217,0
112412,0
73460,0
112349,1
110610,1
34973,1
117817,0
49448,1
7809,1
124745,0
23755,0
117755,1
104531,0
31126,0
128660,0
29261,1
35134,0
78854,0
130963,1
45141,1
31957,1
67135,0
25351,1
117311,0
54833,0
136534,0
94468,1
5655,0
80231,1
29579,0
7855,0
95257,0
103347,1
18416,0
128732,0
48890,1
19509,0
67275,1
10036,0
126949,0
117910,0
102562,0
25391,0
88020,0
28604,0
54074,0
47263,0
128463,1
111987,0
41153,1
118044,0
115616,1
70305,1
70281,0
96463,0
73409,0
51072,0
109506,0
561,0
28985,0
24472,1
105134,1
29108,1
36468,1
119804,1
51881,0
6452,1
82819,1
5500,0
129642,0
44094,1
105036,0
14808,1
94369,0
94246,1
66410,0
105731,0
66962,0
12832,0
132423,1
68781,0
112271,0
101581,1
73560,0
16082,1
38935,0
92733,0
63761,1
52163,1
122935,1
48423,1
114023,0
110104,1
73490,0
43934,1
116156,0
95817,1
132743,1
60941,1
94106,0
114115,0
96542,1
136604,1
65582,0
5981,0
23893,0
8881,1
7876,0
32602,0
113535,0
87689,1
97387,0
42190,0
26518,1
73673,1
17700,1
117689,0
32942,1
3658,0
2444,0
9094,0
5141,1
60997,0
9596,0
84274,1
7116,1
79442,1
68826,0
110588,0
35471,1
11193,1
125208,1
60646,1
72969,0
88250,0
126304,1
88780,0
56432,0
60854,0
62619,0
78440,1
99379,0
34836,0
68818,0
117117,0
20466,0
56054,1
101641,0
20854,0
57423,1
29841,0
99550,0
105537,0
37434,0
15572,0
90083,0
117462,0
63643,1
40338,0
116930,0
102957,0
26274,0
111259,1
17211,1
12334,0
50993,1
44531,1
109255,0
32632,0
88754,0
62116,0
60687,1
118163,0
69888,1
26742,1
1192,1
116764,0
101644,0
50390,1
125393,0
119802,0
19644,0
17362,1
91494,0
114356,1
44695,1
71757,0
86348,0
104755,0
78700,0
82392,0
75311,0
68485,0
94227,0
108990,1
40345,1
52383,0
112187,0
65263,1
113419,1
54928,0
7643,0
120435,0
89001,0
84445,1
45471,0
57429,1
120975,0
74929,0
93460,0
35295,0
21197,0
26675,1
15841,0
9732,0
902,0
19734,1
103702,0
86112,1
7846,1
61391,1
110671,0
83209,0
116386,1
119018,0
66692,0
87214,0
3914,1
42382,0
64888,0
72311,0
111141,0
26549,1
113125,0
46173,0
70118,0
29933,0
55168,1
24850,1
84401,0
107091,0
99936,1
126384,1
102705,0
130135,0
63336,0
44337,0
103973,0
22859,0
49471,1
99573,0
50889,0
122130,0
77047,0
125585,0
129174,0
120892,0
55891,1
44485,0
79585,0
98115,0
11255,1
52252,0
48901,0
133425,1
49520,0
60647,1
8579,0
81595,1
14320,0
75918,0
94593,0
135268,1
54029,0
40151,0
119379,0
24300,1
44815,0
133060,1
85736,0
71522,1
10925,1
108177,1
29872,0
67649,0
85984,0
78378,0
84083,0
23810,0
95813,0
55629,1
105068,1
101292,1
8466,0
83065,0
132969,1
35255,0
69466,0
76967,0
61995,1
31072,0
59709,0
59370,0
135515,0
91598,0
86747,1
59023,1
55821,0
32648,1
53375,0
81959,1
17998,0
132501,0
34847,0
42871,0
59192,1
118723,1
9316,0
16897,0
56010,0
84355,1
50848,0
49639,0
33753,1
128933,0
48633,0
96361,1
124058,0
106743,0
115224,0
28619,1
53126,0
11018,1
17316,1
137603,1
56385,1
56765,0
33165,0
18427,1
86442,0
107021,0
42658,0
71728,1
100982,0
109811,0
24338,0
53015,0
100046,0
49135,0
129977,0
105564,0
106968,1
88903,0
22997,1
124466,0
54676,0
26608,0
36567,0
4679,0
14157,0
46806,1
75881,1
52713,0
136571,1
107375,1
84861,0
129063,1
60469,1
69553,1
136926,0
64253,1
21919,0
15927,1
35166,0
35550,1
86022,1
22059,0
32965,0
76754,1
99320,0
112915,0
108418,1
137331,1
116773,0
96099,0
51115,0
91330,1
112296,0
85810,0
84766,1
12033,0
42523,1
67706,1
4313,1
31594,0
32153,0
96319,0
68207,0
84845,0
4288,1
88490,1
90507,0
11603,1
104360,1
31239,0
72362,0
106859,0
69344,0
131862,0
80400,1
54947,0
44942,1
106454,0
136986,0
19059,0
54534,0
120966,1
679,0
7718,0
63766,0
26472,1
54312,0
107559,0
60248,0
113814,1
19290,0
269,0
46733,0
115331,0
30573,1
41316,0
128928,0
81592,1
8266,1
87496,0
118068,0
21346,1
21849,1
92798,0
50717,1
106930,0
119682,0
75314,0
60076,0
127352,1
30601,0
63167,1
14590,0
88664,0
29466,0
118563,0
89626,1
110329,1
79918,0
2630,1
14818,0
70245,0
80869,0
112631,0
87834,1
119752,0
67254,1
59977,1
37405,0
20848,0
81885,1
108159,0
3066,0
108738,0
60881,0
129787,0
111413,0
87185,0
22246,0
111465,0
131622,1
50394,1
6635,0
15706,1
71580,0
16755,1
122234,0
84354,0
29036,0
19260,0
8026,1
50922,1
92877,0
30417,1
118607,0
54677,0
125430,0
87536,0
13527,1
104428,1
28160,0
52153,0
116612,0
56354,1
116041,0
92583,0
106099,0
20028,0
31528,0
28349,0
119755,1
119685,0
59628,0
29733,0
79207,0
77519,1
117406,0
96981,0
115706,0
45103,0
71019,0
103654,1
16659,0
82452,0
78270,0
81582,0
16061,0
80720,1
16895,0
23775,0
75752,1
11752,1
113372,0
78301,0
127810,1
41115,1
117042,0
18262,0
63451,1
30151,0
134967,1
19176,0
30694,0
136096,1
23478,1
107317,0
127528,1
74219,1
128845,0
33592,1
63161,1
96624,0
99004,1
88945,0
135879,0
95183,0
105737,1
52048,0
92825,0
115144,0
117505,0
84061,1
92838,1
108410,0
61293,0
130912,0
114077,0
72827,0
72761,0
30135,0
96807,0
120214,0
27245,0
74380,0
86822,0
24924,0
22315,1
121753,1
67675,0
94495,0
33642,0
22903,0
1622,0
2297,1
120605,0
77974,0
36381,0
28629,1
824,0
101305,1
39921,1
26521,0
28429,1
25768,0
17180,0
82720,1
112281,0
135652,0
28448,0
81920,0
91072,0
88259,0
48783,0
4078,0
153,0
31068,0
68971,1
119131,0
29049,1
129984,0
119562,0
96248,0
6742,1
105884,1
38955,0
39645,1
103502,0
129748,0
120081,1
135348,1
2650,1
97400,1
133062,1
82935,0
80325,0
38284,0
43817,0
92736,0
118605,1
88441,0
17359,0
61633,0
10338,0
101120,0
12823,0
116972,0
134449,0
82371,0
127861,1
27125,0
124505,0
92199,0
13635,1
121173,1
10029,0
114529,1
7152,0
60146,1
46450,0
69487,0
31697,1
91544,1
63515,0
27071,0
6710,1
84275,0
7613,1
9669,0
131730,0
6669,0
125708,0
56076,1
80426,1
129576,0
125075,0
73819,1
119128,0
21419,0
9117,1
52632,0
57167,0
59671,0
98096,0
76405,1
80135,1
50572,0
76496,1
109499,0
98026,0
17850,0
40797,0
121518,0
124506,0
124935,1
25161,1
98465,0
84591,1
85427,1
73328,1
8272,1
11060,0
28853,1
67630,1
16950,0
63835,1
125163,0
61276,0
69856,0
131705,1
94476,0
25289,1
42889,0
105579,1
109191,0
9677,1
112316,0
101880,0
109929,0
39368,0
73370,0
101986,0
11287,0
100358,1
110506,0
13578,0
76313,0
107769,1
84999,0
42839,0
39703,1
60247,0
95484,1
119508,0
6720,1
103406,0
70873,0
47248,1
35851,0
22832,1
126705,0
11642,0
98460,0
10411,0
70497,1
126026,0
31459,1
27651,0
109788,1
67545,1
53142,1
113929,1
124546,1
59101,0
89509,0
77035,0
76595,0
68664,1
104887,1
57566,0
125320,0
105122,0
55482,0
110741,1
127750,0
100953,0
81926,1
67575,0
39222,0
25756,1
16247,1
85709,0
49266,1
5836,0
74578,1
114997,0
58088,0
28694,0
48841,0
70694,0
114093,1
105039,1
8060,1
80637,0
23197,0
125233,0
125509,0
40389,1
18284,0
65444,0
78498,1
6730,1
74471,0
61011,1
103194,1
57584,0
96627,1
14313,1
99683,1
6422,1
115181,0
74201,0
39446,0
85086,0
129544,1
9488,0
39565,0
69414,0
133524,0
5190,0
59153,1
82718,1
131703,0
21496,1
77692,1
74706,0
30603,0
8575,0
108198,1
134746,1
30973,0
45765,0
130196,0
113743,0
8786,0
36335,0
69483,1
14031,0
41251,0
58359,0
79212,0
58024,1
85481,0
53305,1
119084,0
82316,1
108308,1
99510,1
23412,0
8428,1
102166,0
135850,1
110435,1
19089,0
41874,1
115788,1
97379,0
27015,0
29956,0
36902,0
53960,0
124637,1
65828,1
90475,0
26387,0
101923,0
81904,0
137606,1
29013,0
4519,0
45430,0
81693,0
109443,0
55462,0
45242,1
35846,1
50716,0
135758,1
24227,0
127061,1
61519,0
90865,0
18345,0
78213,0
45174,1
31723,0
122488,0
64524,0
34050,1
49960,0
29159,0
21703,1
132099,0
87923,0
23994,0
59376,0
41810,0
41720,0
103750,0
34835,0
44637,0
35322,1
105300,1
55936,1
113361,1
118194,1
21151,1
10846,1
84906,0
64263,0
64207,0
92072,0
11901,1
104611,0
136277,0
132343,0
84995,1
26567,1
63493,1
79362,0
120044,0
124930,0
129982,0
130115,0
53,0
124159,1
122877,0
61374,0
69622,0
108172,0
89783,1
64217,0
9274,0
18673,0
81150,1
51239,0
68902,0
121505,0
45776,0
88855,1
64006,1
127006,0
91856,0
55788,0
43749,1
66334,0
95744,0
121467,0
131263,1
99345,1
2811,0
83528,0
119225,0
20791,1
5764,0
13792,0
20210,1
127240,0
62360,0
25999,0
9258,0
84814,1
65500,0
91866,0
63437,0
124227,0
61418,1
38260,0
10895,1
52627,0
54235,0
3905,1
48323,1
100206,1
75535,0
51560,1
10958,0
3612,1
82225,0
1082,1
8715,0
104134,0
102074,0
28812,0
6954,0
43991,1
95747,0
78495,0
103408,1
48821,0
14627,0
45755,0
83882,0
16420,0
106125,0
66897,0
60826,1
13813,1
47631,1
52161,0
110292,0
44244,0
18465,0
72690,1
3381,0
118167,1
1023,1
3278,1
49213,1
74459,0
137006,1
59578,0
81585,0
52764,0
12507,1
14863,1
64023,1
317,0
80873,0
41107,0
92466,1
136236,0
87780,0
122116,1
39130,1
93497,0
44457,1
42717,1
129571,1
32649,1
83046,1
66212,1
130613,0
118267,0
79745,0
94909,0
66102,0
105544,1
78332,0
73426,1
86236,0
37793,0
31920,1
101147,1
20613,1
40539,0
25508,1
16197,0
106385,1
28882,0
99716,1
110839,1
56739,0
51367,0
73103,0
56188,0
67284,1
43510,0
77975,1
46499,0
35123,0
105096,0
48940,1
43319,1
844,0
7110,0
103756,1
29448,0
109304,1
136162,0
61215,1
63959,1
113453,0
82042,0
105773,1
11501,0
25913,0
120572,1
11176,0
131870,0
126622,0
113834,0
75142,0
137091,1
109909,1
122251,1
110602,0
63920,1
27889,0
77227,1
107231,0
34153,0
56531,0
77666,0
85465,0
111150,1
2964,1
93019,0
55023,1
9739,1
39649,0
79299,1
64310,0
102348,0
36472,0
42448,1
36733,0
8246,0
8644,0
45624,0
34726,1
38343,1
15291,0
44977,0
74290,1
81563,0
90149,1
50182,1
19673,1
130485,0
51147,0
97740,1
37313,1
62603,1
136247,1
39089,0
120559,1
44617,0
99978,1
80863,0
120251,1
12907,0
34981,0
79552,1
91298,0
88414,0
88390,0
62660,1
37696,0
85267,0
30600,0
67742,1
94619,1
124902,0
117971,0
85022,0
237,0
88539,0
57036,0
55698,0
75266,1
114236,0
14241,1
1513,0
90178,0
98631,0
90348,0
7117,0
60100,0
87632,1
103971,0
28248,1
125358,1
17564,1
100965,1
23679,0
90571,0
17981,1
35607,0
37968,1
12029,0
107086,0
38641,0
10826,0
18985,0
61399,1
57350,1
13968,0
3034,1
22194,0
5794,1
32035,1
58578,0
92889,0
4394,0
86829,1
36134,0
103476,0
19463,0
57699,0
32487,0
50425,0
56755,1
68999,1
84436,0
116491,0
65314,1
127394,1
38431,0
91995,1
1802,1
83962,0
134712,1
50009,1
118204,0
84592,0
95030,0
67253,0
72313,1
129398,1
107096,0
56299,0
41861,1
4666,0
25971,0
82774,1
48125,0
89084,1
46476,1
70202,0
68661,1
102108,1
125516,0
50482,1
31744,0
103379,1
12830,1
101568,1
16975,0
28706,1
65153,0
76998,1
57295,0
14521,1
74511,1
60670,0
110863,1
81977,0
28978,1
80107,0
101286,0
46551,0
39291,1
57516,0
32180,1
19058,0
46311,0
114962,0
34747,0
32119,1
87722,1
40606,1
47921,0
58564,1
19943,1
38907,1
60767,0
22563,1
85460,1
18181,1
135144,1
26767,0
131698,0
123614,0
107378,0
121831,0
45600,1
48855,0
9269,0
94803,1
17259,0
13418,0
100371,1
53894,1
107410,1
95418,1
27399,0
84629,1
132732,0
78203,0
116657,1
9930,1
135820,0
136136,0
16716,1
52078,1
137637,0
72194,0
4935,0
28139,0
34350,1
64833,0
97811,1
41772,0
95394,1
93712,0
38782,0
77213,0
55421,0
91120,0
45899,1
120827,0
39777,1
115671,1
30278,1
5467,0
12554,1
13855,0
51949,1
92210,1
51634,1
15252,1
81378,1
44935,0
119673,0
116045,0
41594,1
88770,1
132647,0
68452,0
115822,0
52114,0
10674,1
66773,1
45520,0
81518,0
13689,0
52774,0
78699,1
81604,0
48895,0
103154,0
45229,0
11972,0
29923,0
77922,0
37922,1
131436,0
5948,0
79066,0
11604,0
47515,0
110489,1
102202,1
74696,0
18143,0
35935,0
16803,0
63581,0
115862,1
14284,0
11751,1
9313,1
111301,0
118369,1
54417,0
116194,0
85360,0
113203,0
110970,1
61037,1
97419,0
106794,0
46080,0
80836,0
104626,0
16149,0
107608,0
94536,0
38778,1
16823,0
134656,1
103015,0
123892,0
79853,0
8476,0
65599,0
120422,1
65937,1
9399,1
24790,0
50333,0
100027,1
23675,1
35467,0
83210,0
10293,1
51805,0
73660,1
49688,1
136437,1
77901,0
87798,0
57363,1
75292,0
44575,0
74120,0
99251,0
66443,0
96072,1
85047,1
48301,0
73568,0
25379,1
7362,0
43176,0
46553,0
24694,1
66834,1
67328,1
37651,0
13087,0
28624,0
83557,1
104748,0
2508,1
98614,1
73740,0
111000,1
86474,1
120460,0
27444,0
76178,0
24504,0
117437,0
50916,1
30331,1
55449,0
76883,0
15914,0
102076,1
96190,1
37949,1
11812,1
114121,0
98411,0
61114,1
127784,0
82308,0
137602,1
105403,1
48758,1
128811,0
18199,0
136582,1
132656,0
49001,0
126695,1
19028,0
40175,0
40020,1
82978,0
26948,1
41953,0
112250,1
40467,0
82129,1
123517,0
113711,0
125549,0
91684,1
48590,0
122067,1
120168,0
135906,0
133430,1
67227,0
23088,1
44100,0
4244,1
127370,0
115952,0
18375,0
119174,0
83241,0
26084,0
3599,0
66740,0
126564,1
136181,0
130165,1
136041,0
36994,1
109589,1
129342,1
15402,0
76810,0
60550,0
81829,1
90769,0
21009,1
53171,1
68143,1
57045,1
73966,0
92997,0
24938,1
126035,0
110060,0
2470,1
21979,1
66663,1
106412,1
110611,0
137049,0
20550,0
8463,0
68422,1
50765,0
64825,1
38325,1
21479,1
25012,0
53219,0
26046,0
55565,1
5498,1
89769,1
59202,1
129848,1
81223,0
78602,1
2318,0
130147,1
94691,0
135028,1
32555,1
4207,0
53873,0
56187,1
35391,1
19357,1
107893,1
75452,0
128132,1
46009,1
80969,0
13150,0
98449,0
22545,0
41349,0
62383,0
82034,0
62999,0
6596,0
112256,0
74990,0
92628,1
101821,0
85245,1
54787,1
2319,0
123115,1
131546,0
17262,1
109419,0
31117,0
806,1
118056,0
27565,1
137431,1
121477,1
113140,1
131109,1
71597,0
5445,0
109276,0
62141,1
21279,0
106363,1
24923,0
48819,1
22410,1
19238,0
27866,0
129851,0
126652,0
16488,0
26790,1
102884,1
89715,1
20726,1
53470,1
93392,0
68328,1
71278,1
119687,0
61249,1
102854,0
50503,0
19310,0
28839,0
97362,1
112843,1
33774,0
41102,0
9141,0
12943,1
12762,0
117468,1
46868,0
129415,1
25295,0
119724,1
125243,0
31761,0
27555,0
5758,0
94561,1
2206,0
36082,0
40560,0
58618,0
8937,0
8062,1
57497,1
14356,0
89068,0
30899,1
105112,0
134711,1
81820,0
75978,1
20691,0
70777,0
43122,0
111781,0
52488,1
28718,1
114007,1
19288,0
34533,0
101476,0
86558,0
9135,0
75206,0
49492,1
1094,0
95995,0
131271,0
89021,0
24020,1
122561,0
29529,1
12084,0
71264,0
67765,0
88087,1
45531,0
9793,0
4271,1
23559,0
12316,1
113322,0
35884,0
136953,0
81611,1
44437,1
100993,0
86177,0
53762,0
17187,1
87080,0
18039,0
101446,0
41592,1
2798,0
77052,0
43528,0
36771,0
77261,1
1266,0
121885,0
45862,0
66036,0
96374,0
80593,1
115629,1
45727,0
89469,1
94682,0
136875,0
93861,1
77736,1
76469,0
108349,0
52667,0
82804,0
17535,0
29709,1
86741,0
2621,0
40340,1
79620,1
104787,0
71293,0
59050,0
50374,0
88355,1
137363,0
25039,0
43055,0
10690,0
17142,1
130238,1
56796,1
56097,0
22019,0
137356,1
124768,0
109702,1
28295,0
67778,0
107298,1
72018,1
64487,0
75755,0
88312,0
8415,0
120463,1
15631,0
61619,1
51707,1
114866,1
92415,0
87095,1
10065,1
98410,0
27154,0
7593,0
79790,0
53499,0
33278,1
6023,0
53064,0
93068,1
123240,1
115720,1
56777,1
73430,0
62534,0
96513,0
9530,0
998,0
29366,0
106265,1
41312,1
90875,0
54972,0
99195,0
94541,1
101833,0
117064,0
43473,0
53775,0
54464,0
21101,0
26897,1
8409,0
65536,1
10220,1
9134,1
83178,0
132939,0
43142,1
129107,1
24237,0
33988,0
70551,0
84142,1
8097,0
132703,0
54865,0
111275,1
104535,1
6104,0
131241,0
106993,0
76368,0
93909,0
126318,0
78902,1
55748,1
103430,0
14056,0
24614,1
59111,0
133805,1
69635,0
114682,1
108580,0
114237,1
23605,0
76388,0
57846,0
65919,0
106568,0
50884,0
76290,0
41160,0
131339,0
12315,1
70693,0
130062,1
65041,0
80255,0
114613,1
58177,0
22530,0
135276,0
2812,0
922,0
107269,0
11367,1
23734,0
31696,0
118994,0
26816,0
54237,0
40381,0
105410,1
29769,0
104617,0
126126,0
43023,1
122037,0
123899,0
72294,1
48744,0
46115,0
78723,1
61131,1
22370,1
87675,0
45012,0
51144,1
34833,0
60334,0
105535,1
3367,0
114767,0
41857,0
2018,0
50726,1
121870,0
32306,1
100455,1
35496,0
11637,0
117512,1
110657,0
116336,0
51979,1
81639,1
37117,0
69082,0
121371,0
10215,1
116196,0
94762,1
39843,1
130796,0
133043,1
87569,0
57522,0
78098,0
30317,1
13356,0
68713,1
78577,0
105989,1
99001,0
130280,0
61950,1
128166,0
63270,0
128981,0
98938,0
68388,0
126278,1
51264,1
135904,0
12981,0
22045,1
38736,0
113927,1
19342,0
20963,0
12388,0
76176,0
95343,1
74246,0
46090,1
92605,0
46691,0
29139,0
90070,0
58842,0
59207,0
104671,0
10512,0
115673,1
31468,0
76618,1
102265,1
110344,1
15391,0
34402,1
50307,0
101090,0
135423,0
45323,0
130847,0
77698,1
65874,0
8900,1
96132,1
34936,0
120730,0
130158,0
20669,0
64171,0
38125,0
133637,0
55093,0
81491,0
15973,0
94818,0
107438,1
62247,0
107092,0
20902,0
38776,0
15264,0
32733,0
61712,1
136347,0
112153,0
109717,0
123331,0
44775,0
43582,0
133419,0
93308,1
63897,0
91584,1
71528,0
76074,0
97158,1
97943,0
89475,1
123689,0
46285,0
131368,1
28628,1
111424,1
90956,0
136231,0
14302,1
104588,0
108328,1
119300,1
97437,0
105921,0
37155,1
93787,1
135190,1
65934,1
103307,0
100707,0
128737,1
19869,1
126843,1
104894,0
66128,0
126044,1
8892,0
2123,0
36979,0
26977,1
85266,0
25907,0
2129,1
130653,0
64947,1
45617,1
13991,1
136497,0
42522,0
9948,1
92081,0
62874,1
76379,1
67515,1
31643,0
81515,0
68397,1
121332,1
49947,0
71717,0
14206,1
108779,0
2999,0
22781,1
12443,0
17104,1
94388,1
134357,0
25562,1
51316,1
103748,1
76268,1
112819,0
15173,0
130790,1
89975,0
106453,0
123559,0
67018,0
9646,0
95651,1
136863,0
60531,1
28815,1
86083,0
106849,0
126379,0
25263,1
5033,0
97966,0
58423,0
100104,0
133095,1
29991,1
68749,0
100714,0
71634,0
29317,0
122001,0
72512,1
106800,0
65546,0
132017,1
124966,1
125290,1
35460,0
136411,0
108800,0
61316,0
7428,1
122587,1
29719,0
35288,0
118810,0
70925,1
117267,1
55809,0
2273,1
75338,1
97597,0
65090,0
37357,1
109600,1
116523,0
106804,0
30452,0
111418,0
99365,1
55764,1
34811,0
75002,1
15578,0
64652,0
34684,0
95913,0
40518,1
17094,0
97423,0
66098,1
107202,0
11008,0
66045,0
30072,1
28358,0
65717,0
93182,0
64696,1
59226,0
54511,1
121644,1
14976,1
13254,1
6899,1
108687,0
7795,0
34366,0
60086,0
4873,1
112267,1
18935,1
102994,1
126716,1
130029,1
135065,1
51850,1
123765,1
68411,0
44742,1
96284,0
134372,0
14007,0
28193,0
72750,1
33295,0
129987,1
108901,0
93218,0
84110,1
78706,0
48098,1
99955,0
19837,0
88725,1
59656,0
29904,1
71787,0
23054,0
97249,1
7135,1
29825,0
88129,0
134839,0
99030,1
85558,0
57141,1
104008,0
67783,0
91700,1
70619,0
63402,1
31194,0
78290,1
74282,0
16377,1
126067,0
38114,1
77373,0
47168,1
12529,0
122483,0
95783,0
135741,1
30444,1
31035,1
40089,1
52054,1
14092,0
109377,0
70504,0
113508,0
15113,1
22477,0
99751,1
8172,0
11750,0
56694,0
105054,0
86275,0
104697,0
33353,0
4942,1
50995,1
13220,1
86084,0
85422,1
91763,1
30567,0
103394,0
60927,0
22127,1
72060,0
18805,1
66883,1
29300,1
32627,0
4166,0
113212,1
30824,1
1034,0
33978,0
67727,1
135694,1
48569,0
55998,1
4135,1
75885,1
92342,0
118080,0
133357,1
45367,1
116036,0
128455,0
21004,0
30641,0
18927,1
125113,1
46063,0
73459,1
137277,0
72260,1
25898,1
132583,0
55636,0
136984,0
28627,1
113641,1
51895,0
95861,0
2943,1
21732,1
61914,1
81503,1
36737,1
48894,0
27944,0
86816,1
33769,1
25540,0
52935,0
73044,1
30437,0
11627,1
87981,1
99209,0
33238,0
116603,0
76750,1
134498,0
109555,0
88965,1
92130,0
83140,0
72920,1
134880,0
2231,0
46357,0
9434,0
53105,1
44689,1
19317,0
54370,0
80728,1
13368,0
30500,0
7784,0
102368,1
123851,0
107620,1
99782,0
92165,0
73474,1
21584,0
104030,1
3172,0
108396,0
30964,0
123444,0
65403,1
129887,0
127237,0
99712,1
49799,1
56473,1
78609,1
61979,0
55646,1
30699,0
13899,0
136695,0
80565,0
103733,1
132240,0
20728,0
132479,0
75869,1
40433,0
11747,1
59606,1
130539,1
97788,1
23249,0
57770,1
129111,1
57131,0
36442,1
111752,0
63344,0
11415,1
758,1
18172,1
47866,0
77326,0
135900,0
117349,1
129446,0
1172,1
113095,1
135482,0
109168,0
120797,0
119611,0
13842,1
121184,0
4219,0
63520,0
118568,0
52973,0
78662,1
7268,1
54752,1
91816,1
74733,1
90652,1
70442,0
137477,1
69313,0
33177,0
74705,0
99330,0
54917,1
36542,0
77102,0
32439,0
72624,0
32474,1
9228,1
32204,0
126460,1
45700,1
135057,1
65936,1
28884,0
15296,1
64497,1
2927,1
135725,1
55929,0
37017,0
36198,0
110119,1
18392,0
32173,0
101449,1
122094,0
104500,1
49893,0
105065,0
48136,1
75063,0
16230,1
114048,0
37966,1
14599,0
20723,1
41044,0
73538,0
40042,1
113506,1
123659,1
116345,0
77781,0
103790,0
5326,1
11172,1
66990,0
119542,0
83144,0
10050,0
20816,0
6624,0
37395,0
42219,1
77819,1
89276,0
120552,1
62175,1
106807,0
16631,0
24932,0
78529,0
118856,1
18513,0
77990,0
44897,1
18795,0
121437,0
58017,0
137136,0
12758,0
75072,1
68677,0
23060,0
78948,0
61170,0
61332,0
46690,0
33456,1
110123,1
103551,0
18288,0
20919,0
113770,0
128281,0
127866,0
16368,0
126662,0
38440,0
96828,0
5244,1
51611,1
33563,0
57359,0
89606,1
32997,1
63112,1
